feature,mean_clean,mean_category,cohen_d,tstat,pval,abs_cohen,spearman_rho,n_samples,n_weak,n_strong
mfcc_3_mean,-48.1264533996582,-46.75978887081146,-0.14079956751229175,-0.1767318375335986,0.8843536674095552,0.14079956751229175,,,,
mfcc_12_mean,-7.345156192779541,-7.021276563405991,-0.13770735195929046,-0.16947378189461476,0.8891917739840897,0.13770735195929046,,,,
delta_mfcc_3_mean,-0.021450546526466448,-0.018738453883997853,-0.12795628903013925,-0.12084597949829523,0.9218967369635888,0.12795628903013925,,,,
mfcc_4_mean,0.312441825866701,-3.4845833778381348,0.12706455130012204,0.13285524616194924,0.9137728672168643,0.12706455130012204,,,,
mfcc_1_mean,-432.9609680175781,-436.86054039001465,0.09063811157675308,0.10975831920753318,0.9279639896501262,0.09063811157675308,,,,
delta_mfcc_9_mean,0.0039287251420319,0.004245776290190363,-0.08233135295035358,-0.08340910989250373,0.9457775620735885,0.08233135295035358,,,,
delta_mfcc_7_mean,-0.00067171652335675,-0.0008596899142503313,0.07521627312996812,0.16203182144416023,0.8859370917136752,0.07521627312996812,,,,
mfcc_6_mean,-16.601022005081177,-15.916077107191086,-0.07033135927483837,-0.07280352173013827,0.9525932710932757,0.07033135927483837,,,,
mfcc_1_std,128.96148300170898,127.13303184509277,0.06876922185261289,0.06710647314146014,0.9564241577590521,0.06876922185261289,,,,
delta_mfcc_8_mean,0.0020286866638343,0.002170708225548849,-0.0654284697592117,-0.08373924984909084,0.9447211076950728,0.0654284697592117,,,,
delta_mfcc_4_mean,-0.01402587311167735,-0.013310963646290455,-0.04997211174847616,-0.04828569915446904,0.9686388676676514,0.04997211174847616,,,,
delta_mfcc_1_std,10.298649311065674,10.279921889305115,0.04893686515737962,0.04964651244825921,0.9676781888398703,0.04893686515737962,,,,
mfcc_11_std,12.574483394622805,12.7127166390419,-0.04734143332917524,-0.05260450256164776,0.9655777473356753,0.04734143332917524,,,,
delta_mfcc_10_mean,0.005048113176599149,0.004815551577394205,0.04439721388625283,0.041614047901145375,0.9730047298365225,0.04439721388625283,,,,
delta_mfcc_6_mean,-0.00430316721030975,-0.0044983021221014115,0.03939424581839187,0.040870971745167885,0.9733530506993749,0.03939424581839187,,,,
delta_mfcc_13_mean,0.0004292574012652,0.0003199190887244314,0.039262657525200896,0.07170195102528631,0.9506865877596907,0.039262657525200896,,,,
mfcc_2_std,76.04204177856445,76.44413208961487,-0.03669461379594418,-0.036340347986276215,0.9763615202251024,0.03669461379594418,,,,
mfcc_9_mean,-3.607327461242676,-3.6556717976927757,0.03171173546575672,0.04527431263706035,0.9697733209397598,0.03171173546575672,,,,
mfcc_11_mean,-4.6042334735393515,-4.434246052289382,-0.031161375794185108,-0.03026875291996863,0.9803270087655303,0.031161375794185108,,,,
mfcc_13_mean,-2.538905680179596,-2.58096837811172,0.021451000279213185,0.027458036952176423,0.9818397799354859,0.021451000279213185,,,,
energy_decay,0.00031659318276680006,0.00031037502960566254,0.009268547287361066,0.009603010360015766,0.9937364240132041,0.009268547287361066,,,,
temporal_centroid,8.132642417479582,8.116345878046943,0.00482534462666093,0.004941737402662006,0.9967786805855846,0.00482534462666093,,,,
delta_mfcc_5_mean,-0.008584904877352549,-0.008591713016812693,0.000766016884651115,0.0007359000988050952,0.9995218179046099,0.000766016884651115,,,,
